id,price,moonRank,💎 score (%),storeURL,Background,Body,Clothing,Eyes,Head,Mouth
821,325,768,0,https://solanart.io/search/?token=F27ptNeXuCxm1HkRMkEgsD9i66PbnG2xM267Q9i344v,Lilac,Glitch,Striped Jacket,Stitched,Devil Horns,Sassy
826,34,9458,0,https://solanart.io/search/?token=Dqx22sjdqHg9przSe8y9zM1UeLQbW73w5zuMyDSP9kWb,Mint,Naked,Exoskeleton,Pritv,None,Snake
831,40,2560,0,https://solanart.io/search/?token=692JQZQTq1Aoz4wiuXSw2H5nyfb34hYpQmbkAniVi8zw,Green,Tribesman,Contemporary Polo,Crossed Out,Devil Horns,Excited
845,25,3948,33.2,https://solanart.io/search/?token=FX6GuER3BunxkTRStwofEwStG7KHipi3h7TjduyaVxw4,Mint,Caution Tape,Motorcycle Jacket,Superstar Glasses,Drummer,Amused
846,28.299999,5800,0,https://solanart.io/search/?token=GJVc9hexJVWv2rxADJVxEL5MEzRsjs7iUT2vPdTxT26M,Blue,Caution Tape,Varsity Jacket,Hockey Mask,Thin Mohawk,Dumbfounded
854,78.900002,8910,0,https://solanart.io/search/?token=G3RG1NWFCN1rnryoBVUugPc2A8yAvKVoh7uuGAZD5seQ,Orange,Mutated Zombie,Diving Jacket,Thug Life Glasses,None,Amused
861,100,505,0,https://solanart.io/search/?token=FBAFMefmR686QsAuB8AChGxsDYXmkU7pWFCgrBws9dXy,Orange,Caution Tape,Cardigan Sweater,Eyeball,Arcade Machine,Bubble Gum
864,30,6048,0,https://solanart.io/search/?token=88WzGkGCPHLfpiBvcNYB22q6Vj8RhDM5tkktvqvrBFDb,Purple,Tribesman,Championship Belt,Cougar Glasses,Backwards Cap,Content
866,85,5494,0,https://solanart.io/search/?token=8LW1SWz3U9MqmeT6vdu2EPasvP2emJGhywMduUoGhwvV,Orange,Naked,Sleeveless Hoodie,Reading Glasses,Crown,Snake
872,90,653,0,https://solanart.io/search/?token=9M83t6s5MHq5Jyxsz7XcDh7G6pRPBVCXc7QrFFx1bnwD,Yellow,Glitch,Studded Punk Jacket,Reading Glasses,Devil Horns,Cigar
875,35,9185,0,https://solanart.io/search/?token=7XygN5esErUBFHxx9fQBcrrjnTFAt5cdaEtm1AiKV8NC,Lilac,Skeleton,Royal Coat,Bone Mask,None,Content
878,50,1819,0,https://solanart.io/search/?token=63peASoFqUUJP7RSZ11jep5DFqNfwRn8T1Hw1EuLb4F1,Yellow,Skeleton,Half Zip Pullover,Eyeball,Arrow,Sassy
885,55,1935,0,https://solanart.io/search/?token=HAPML4MSFM7x2yjWMvNcLCbAfLFDYVwUfLLnd9P2DTTX,Red,Pill,Fur Robe,Classy Glasses,Backwards Cap,Jngl Grill
909,100,4135,0,https://solanart.io/search/?token=ALLf4sZJ4soLgJ5zd8xtfWtQMScNg3boqeXu6BEr3r9,Lilac,Stone,Formal Collared Shirt,Reading Glasses,Tactical Helmet,Content
910,30,2626,0,https://solanart.io/search/?token=89A5quCN2YFPetn6HqKXF43gywog371A6CyfCThKU9PY,Mint,Stone,Suspenders,Snow Goggles,Captain Cap,Snake
916,33,8112,0,https://solanart.io/search/?token=FQjQXVBsYx5gyMRdWKcdCLy9gE4fatRkAgSGMvJREhen,Yellow,Caution Tape,Prisoner Uniform,Questionable,Drummer,Content
917,21,9673,50.29,https://solanart.io/search/?token=7pWxqXzzK46tR1RrqbiqRzVhrjPRVw5KSAiRsYF9DbA8,Mint,Scarred,Striped Polo,Squinted,None,Tnt
924,122,8260,0,https://solanart.io/search/?token=DVo2HBppatXj6Y4svKsDTpD6smpscWwpfHkhBzwHGT9k,Red,Skeleton,Sliced Cutoff,Eye Patch,None,Jngl Grill
931,78,609,0,https://solanart.io/search/?token=Dv2GJ9YJScA5XXsEnMqHb8FYABsiX8N9LjMkhHfjkB56,White,Caution Tape,Pullover,Stitched,Bucket Hat,Skelly
938,99,2708,0,https://solanart.io/search/?token=4cDxU3AYvFSsxFZvS96QHph166mD3X8q3XHLcsVwWLwG,Lilac,Naked,Sleeveless Hoodie,Eyeball,Bearskin Hat,Snake
945,150,9082,0,https://solanart.io/search/?token=4XCtpYYYqYEspe9yEq6NkJXiTmhyrKNhjNDBHZJggvSB,Blue,Skeleton,Basketball Jersey,Flip-Up Glasses,None,Excited
957,45,5347,0,https://solanart.io/search/?token=CpnPMejzAwM2wMt5GGprG74oVhs94u7rLix2DuocJq6B,Lilac,Tribesman,Knitted Tee,Striped,Pilot Helmet,Content
960,130,9975,0,https://solanart.io/search/?token=8We2QYZ9YQZxFmMHGwfKoYZrfq6HcyMPSALptTNi4bjK,Yellow,Naked,Sliced Cutoff,Pritv,None,Content
973,36.689999,3496,0,https://solanart.io/search/?token=8WkYQix8qXYBjzgPNpBhZnWBWHFYNTB1Zv5pfrbw2i63,Pink,Stone,Painting Jacket,Slashed,Antlers,Tnt
987,33.330002,7509,0,https://solanart.io/search/?token=GKVW3BG9HDsG9rV9RWbFWUPm1LL2vCZSfUAhMKjRnJF9,Red,Naked,None,Cougar Glasses,Brains,Amused
989,90,5089,0,https://solanart.io/search/?token=37UAKZQ6XHnb5KtEz4oiUVzVrarYi67kcUGwsBh7R5bW,Blue,Intestines,Blingin Polo,Monocle,Propeller Hat,Content
998,99.419998,957,0,https://solanart.io/search/?token=DbNfKjFgu39ToXku3MBYJHRXnvNsztPJSYU3q5AyieyM,Lilac,Glitch,Fur Robe,Meth Scientist,Arrow,Pipe
1001,28.82,8888,0,https://solanart.io/search/?token=4beaJaU1DBGfmuhKzbShRdafLtKjBP6VnLxpza1JJsZC,Orange,Tribesman,Iridescent Windbreaker,Camcorder,None,Dumbfounded
1013,45,5811,0,https://solanart.io/search/?token=D7fKuR9B9VimQjwR1SKw1W11HLfkfnw2V9UgNoZPx6TA,Yellow,Tiger,Winter Jacket,Vr Headset,None,Skelly
1023,88.800003,6999,0,https://solanart.io/search/?token=9ZFin8YwZTxJHfoZd9bvLSZiSHJqwJnqQqXre5uT4tsg,Red,Glitch,None,Reading Glasses,Beanie,Content
1026,75,5460,0,https://solanart.io/search/?token=CzUMJHCPdXA5jhDx3uG8A6A7xV4hVMjoCowF2csTcU4D,Pink,Robot,Championship Belt,Thinking,Propeller Hat,Tnt
1035,35,3341,0,https://solanart.io/search/?token=TQ8uqECq156iJRDkb6QXFYuJtdhAHxAJt7ZMymUe5B8,Pink,Caution Tape,Casual Denim Jacket,Slashed,Reggae Braids,Jngl Grill
1036,30,1836,0,https://solanart.io/search/?token=GVhd6aybisaRLgR3MjEDW1WnZ8iyY5FhMX5ojJvzVP72,Purple,Mutated Zombie,Bib,Superstar Glasses,Anonymous,Amused
1037,25,6663,22.33,https://solanart.io/search/?token=97bRTufAZAc6NJNTZKYiqEnjnHdiUQ28RfLWbyf1nMQN,Yellow,Mutated Zombie,Football Pads,Baller Shades,Cig Hat,Excited
1047,39.990002,1750,0,https://solanart.io/search/?token=DonMw2Vbv7MFqXPAkvGEnBMZw5x3BBsoMLhWAif6jVvm,Lilac,Robot,Contemporary Polo,Mummified,Brains,Snake
1051,29.99,6105,0,https://solanart.io/search/?token=9MpxUNzfQ69ZvirNqzh3AdRQUxwuEWMwWa1d9H8G9537,Pink,Naked,Baseball Jersey,Parallelogram Glasses,Red Fedora,Cigar
1053,49.990002,5704,0,https://solanart.io/search/?token=6ThmMBig4gGzgpy1BUJM8MUHtNwnLYNTg98jGEh1huey,Purple,Mutated Zombie,None,Classy Glasses,Crown,Excited
1057,132,2257,0,https://solanart.io/search/?token=HYVRexXJasSF3K19s4BKmfrTE8m5DqjUcNME6BTRUnqc,Pink,Tribesman,Pullover,Parallelogram Glasses,Newsboy Hat,Jngl Grill
1058,35.580002,9534,0,https://solanart.io/search/?token=B4D7r2UMD2fQUBWqZK6LzN1gqTmE7Bwc7Db6uBt6XV3e,Mint,Pill,Winter Coat,Reading Glasses,None,Content
1059,50,6788,0,https://solanart.io/search/?token=GLCiUCy8ePXh1gghMNmuWpnqatiw4jKUQoU2c2MZRoYT,White,Robot,None,Eye Patch,Backwards Cap,Excited
1060,30,2878,0,https://solanart.io/search/?token=2YBYe3VJ9vERJN7L2zA9HjNg5zdrSmZGuPyrhHZbH5kG,Orange,Tribesman,Contemporary Polo,Thinking,P-Cap,Amused
1063,40,1764,0,https://solanart.io/search/?token=4pgiEkkTDBd3ms12yEHjhwt9yTh9Fv3z8oXrjVAt8pkw,Yellow,Skeleton,Bouncer,Flip-Up Glasses,Antlers,Sassy
1065,37,6152,0,https://solanart.io/search/?token=BPD2BmiX2tRhurgiDL141mV1zwMArDHGH87hWEXWCKxU,Yellow,Naked,Knitted Tee,Classy Glasses,Bearskin Hat,Excited
1071,60,922,0,https://solanart.io/search/?token=3vE2AjcRM3KFw56wAZBUafL3QDsstMUvtiMd5L7vbx7u,Yellow,Pill,Prisoner Uniform,Parallelogram Glasses,Brains,Pipe
1072,40,5705,0,https://solanart.io/search/?token=2ijwBZrFJELW3UsLqzibYSfGCURmnsUnE112ujncNTPS,Lilac,Caution Tape,Aviator Jacket,Mummified,Crown,Excited
1074,23,9323,31.69,https://solanart.io/search/?token=7rPR1BNo5RNvfpHTRqiCQaLQ4NpFtp2qK9roCanDA4ab,Blue,Tribesman,Color Block Zip-Up Jacket,Flip-Up Glasses,None,Excited
1081,69.690002,6263,0,https://solanart.io/search/?token=BsbCmMKNkkhhk3yyWxrvxeqhFTf1Uqyn1FTxwXnVeFqS,White,Pill,Turtleneck,Vr Headset,None,Skelly
1087,105,2341,0,https://solanart.io/search/?token=8WuQzwnfYsH3hNTUW4SzEsgEUACPkwpbFPdLRrbnNSew,Mint,Naked,Blingin Polo,Enucleated,Pilot Helmet,Stitches
1090,33,6231,0,https://solanart.io/search/?token=395689WXGqHMEqXSF42YuNLdpTS6LzUgybs2RKwSDnDP,Pink,Naked,Bouncer,Questionable,Crew Cut,Excited
1100,30,7411,0,https://solanart.io/search/?token=Bc5CkkRaXjwzJupJHLWgZtc57ydaoSCXX9vcquPz9mGb,Green,Naked,Diving Jacket,Cougar Glasses,Camo Cap,Tnt
1105,59,3412,0,https://solanart.io/search/?token=5zMW4BRk5y25ARKAdFTcoigLCRGmhdpuM3RLEbkHhC2X,Green,Naked,Painting Jacket,Stitched,Arrow,Skelly
1107,35,6214,0,https://solanart.io/search/?token=BEjwpEgEDSu5vLXwY7LzzCai2ADTLT5MNSYPA8DUa8qv,Lilac,Glitch,Sleeveless Hoodie,Wide Eyed,Propeller Hat,Tnt
1115,700,337,0,https://solanart.io/search/?token=8cts41w4cUgKriWTSuHubJFexUffx8R2Mjp3SFxCG7Vv,White,Mutated Zombie,Basketball Jersey,Questionable,Arcade Machine,Snake
1121,90,5756,0,https://solanart.io/search/?token=4Fc44kwSwijzsEdXRYhAL2RmMPS4ajcW3vKr6LGrH1PT,Blue,Naked,Wifebeater,Wide Eyed,Headdress,Amused
1128,60,2474,0,https://solanart.io/search/?token=33F9qavyYQK4WW3taTUtmbY8DFbwgWw6xaN7ZpvuPp5j,Mint,Tribesman,Anorak,Censored,Camo Bandana,Excited
1130,25,2209,40.16,https://solanart.io/search/?token=DD6ia68xGb8ZYuddK56FNQ2JQhj6EdZBf6R298w3hUaq,Yellow,Caution Tape,Button-Up Shirt,Bandages,Stunt Dummy Helmet,Cigarette
1135,69,138,0,https://solanart.io/search/?token=FmmdNom4Pc6S3f4b5cWaCEFd8m55KFQpuoQvETpTYJRP,Mint,Intestines,Tiger Robe,Questionable,Birdman,Tnt
1137,66,5188,0,https://solanart.io/search/?token=AFnfq7vcFTgWMbCYynZHYMCCKWAmmtQqN8eSdfCL7whF,Blue,Robot,Hype Fanny Jacket,Aviator Goggles,Captain Cap,Tnt
1141,200,3372,0,https://solanart.io/search/?token=DKBW6ddPZFW6mTGZMkaWEcd87bAdFfXgomfjdmfp4ejo,Red,Caution Tape,Striped Jacket,Polarized Sunglasses,Brains,Snake
1148,94,7905,0,https://solanart.io/search/?token=6oKg7dBwMPbk4rjDKEy4vNf8Zk2PpmoyTLsgkrppSCLG,Green,Scarred,Baseball Jersey,Reading Glasses,Drummer,Content
1154,300,2,0,https://solanart.io/search/?token=D1c78VYbE7d8JAvBzqtBCG3smwdTDnmbzwq46Kbf79T1,Lilac,Scarred,Winter Jacket,Eye Patch,Birdman,Banana
1157,65,2335,0,https://solanart.io/search/?token=14CMPGouu31jjUupjrh2E5r4uUN8ErFFjXBXoEY6SruU,Purple,Stone,None,Bone Mask,Pink Bandana,Cigar
1163,35,5067,0,https://solanart.io/search/?token=EpPLZMFfinmiWkfkMUbo6kwkg64agsTh2k5hniaYpmog,Green,Caution Tape,Winter Coat,Jngl Intestines,Racing Helmet,Content
1169,25,9695,10.2,https://solanart.io/search/?token=EWLkHQ1CHenWqYzSC13Ryu914rBmdhnSWrVTyZxeanaL,Mint,Naked,Vest N Tie,Reading Glasses,None,Sassy
1175,26.5,2404,24.38,https://solanart.io/search/?token=Jk9ZGnjKfJF38Bstj1d8Ag8nCTVwYMrZuMs7zbznkiP,Red,Tribesman,Suspenders,Bandages,Brains,Cigar
1178,34.990002,1223,0,https://solanart.io/search/?token=35RY5ZeJmggjpTBk7dqLRnhfvp7rSiSV9AbfLL32gD85,White,Caution Tape,Button-Up Shirt,Bandages,Standing Dreads,Jngl Grill
1180,25,8540,14.82,https://solanart.io/search/?token=FBCRZTfL5xK96TJ2La4EaCNpuhAGeDJh8U8MPFo6ukmK,Lilac,Scarred,Wifebeater,Baller Shades,None,Jngl Grill
1183,22,7489,49.03,https://solanart.io/search/?token=6xoFjdpN9J53LKGsGkSpSXrM2ZSh3LpjdDqFbp7rLwb6,Red,Caution Tape,Turtleneck,Crossed Out,Cig Hat,Content
1195,21,5209,68.15,https://solanart.io/search/?token=Bv13fYkFRrgppeaqj4j2EDCDJnfBJZrcjoi7mbrfifrF,Green,Naked,Motorcycle Jacket,Eye Patch,Horned Cap,Banana
1207,30,2294,0,https://solanart.io/search/?token=GhmD4fe8d3zcZYN7mUPV64hc1oG7qRKwiyWV8m8ceWHQ,Lilac,Robot,Football Pads,Mummified,Hippie Hat,Banana
1210,35,2498,0,https://solanart.io/search/?token=2nLqPj16gcBiF8MpRshhwuiW1e3ME4uGAVdMVkpawu98,Red,Tiger,Mechanic Jacket,Eye Patch,Pilot Helmet,Amused
1212,150,1809,0,https://solanart.io/search/?token=3pLJmNVyLAzu8bWrsa5pgmqePoV6SRV6dVSxgnnRDDLn,Orange,Caution Tape,Tri-Color Zip-Up,Monocle,Crown,Bubble Gum
1215,101.268997,7728,0,https://solanart.io/search/?token=AvXHbC8roMZrSRHB8kCuy8tFLjPrKqJRJfsu4Ap1bH8N,Mint,Naked,Knitted Tee,Eyeball,Guzzler Hat,Dumbfounded
1216,69,8778,0,https://solanart.io/search/?token=GdA4Qjjg7YL6ZtbKNP1RBJALdudosz3YLcGnsKzsETV3,Orange,Mutated Zombie,Half Zip Pullover,Vr Headset,None,Excited
1220,100,1222,0,https://solanart.io/search/?token=3qZxiG9fRP7uD27RbU13H8shi42yYJE9aFCcGJ7ALbft,Mint,Intestines,Royal Coat,Cougar Glasses,Horned Cap,Bubble Gum
1228,72,1281,0,https://solanart.io/search/?token=B8Go2CW4Fy4YdAFnXKzWnNuKtGQ3RsMmneCaDSW5TFQu,Mint,Scarred,Contemporary Polo,Camcorder,Headset,Bubble Gum
1237,31.75,8315,0,https://solanart.io/search/?token=7GopaoXPMoEyDvPT7TadLgtKC9bLn6TJERcar8aqao4R,Lilac,Robot,Prince Jacket,Thug Life Glasses,None,Cigar
1238,26,6584,12.65,https://solanart.io/search/?token=G4UDvukQ8FoSKGy1yoYdVB27pKx6S6DeE73QzvUFKZcv,Purple,Tribesman,Striped Jacket,Squinted,Headset,Excited
1240,28,1610,12.56,https://solanart.io/search/?token=Ep6aARbxFmWSQ2D8xZDATjPKfvpMGi8U2fACUWCFAhms,Mint,Robot,Mechanic Jacket,Thief,Skate Helmet,Amused
1253,28.5,2658,3.36,https://solanart.io/search/?token=F5ZJPnF4CwyJBNjgKLomqKVWneHgeHoTy1XwoUn67rEX,Yellow,Test Dummy,Knitted Tee,Reading Glasses,Propeller Hat,Amused
1260,80,3866,0,https://solanart.io/search/?token=38Rws1pXkdkbQJZaYEFs1gij2qWZ6poWJQ2LgJ3s8dT1,White,Tribesman,Mechanic Jacket,Wide Eyed,Birdman,Content
1264,550.359985,883,0,https://solanart.io/search/?token=JDvE6pBbtB6mz2CtNqJ8iEMHzP3SPJPoTjqNyfJxs4rV,Lilac,Intestines,Button-Up Shirt,Striped,Pink Braids,Jngl Grill
1266,50,897,0,https://solanart.io/search/?token=9BRQJiSN8wVJbcvxU4HFyfwFtmd89S4zgdravMJUAQm2,Pink,Tribesman,Wifebeater,Aviator Goggles,Headset,Vampire
1277,31.5,7884,0,https://solanart.io/search/?token=6LjqDoSNn1BnzRppnFNbU4EnaAN1nZba7cS4q6CyoCxa,Blue,Naked,Tri-Color Zip-Up,Mummified,Captain Cap,Excited
1287,150,241,0,https://solanart.io/search/?token=CyTSLJHyJLtHLQu4ZGjtrPw5xSy8dWUNy4BhuPQZWNzd,Orange,Tiger,Striped Tee,Eye Patch,Headdress,Skelly
1295,65,2761,0,https://solanart.io/search/?token=BvFzuSDZqkzfenp9WWTL2gnoUPTiCoLQeBc2VWHBveZY,Pink,Tribesman,Fur Coat,Enucleated,Arcade Machine,Excited
1313,50,2907,0,https://solanart.io/search/?token=6pE2bTgcd5rmNxN2nWhbrpzEr2NQx437CxY1E3mHMC7J,Pink,Tribesman,Winter Coat,Thinking,Spartan Helmet,Sassy
1321,49,6056,0,https://solanart.io/search/?token=4tY9bheA5pCbsnNqxTrTxc9QMRHY9F4mqPJ3qADUhu29,Blue,Naked,Championship Belt,Thinking,Backwards Cap,Vampire
1324,65,8746,0,https://solanart.io/search/?token=DNpdn8u7nuboujFkCgoSLAjekSDYd87P7seJi7cswg8E,Yellow,Stone,Sleeveless Hoodie,Monocle,None,Cigarette
1325,169,6741,0,https://solanart.io/search/?token=27QowczSp4kJNSexLiVwwTdKcHXhsSGaNhVcCsUGtU8s,Lilac,Test Dummy,Prince Jacket,Vr Headset,None,Bubble Gum
1326,93,5098,0,https://solanart.io/search/?token=FswpmQ4ZbtHewczPwh4cL2VFvJFEy4VDmBXfKc5PFiUi,Purple,Glitch,Prince Jacket,Flip-Up Glasses,Headset,Excited
1332,125,8308,0,https://solanart.io/search/?token=DDiADcjCQ3NWkXK9SHgb2VUERV7GhH939tSBqwoL4j9P,Green,Skeleton,None,Snow Goggles,None,Sassy
1335,41,7029,0,https://solanart.io/search/?token=E1WJLLzLJb9jUvMrQH42mzpAtjVoU2AXz8qSMfHwWork,White,Naked,Basic Hoodie,Squinted,Backwards Cap,Sassy
1349,30,9010,0,https://solanart.io/search/?token=FBkod8fAgQyr1Da5TGf9gxoQZzEqxWLXFSnMAzD5Rv2m,Purple,Naked,Knitted Tee,Camcorder,None,Cigar
1351,36,2685,0,https://solanart.io/search/?token=3ci26EJLXoiqKHCGL7MBAA8F6dFUtzdTrYXUaSQAvoNJ,Mint,Glitch,Blingin Polo,Enucleated,Camo Cap,Vampire
1362,65,4370,0,https://solanart.io/search/?token=4ifYU3xD3kGRXP4rhbTtcHvF9rfwZtTkhtTug9Pa3jSe,Red,Robot,Fur Robe,Meth Scientist,Cowboy Hat,Excited
1365,49,1010,0,https://solanart.io/search/?token=C3Yxsx4vQyj7Un9T4iHxK1sw4KsgTsVzVToAY77gkujw,Yellow,Mutated Zombie,Prince Jacket,Undercover Glasses,Antlers,Skelly
1379,49.990002,2787,0,https://solanart.io/search/?token=9pauB8mgqzTupmEfyYvZ4ZeHU5SQs3uTrJqnEaJ8EY1N,Lilac,Robot,Exoskeleton,Polarized Sunglasses,Headset,Pipe
1389,55,285,0,https://solanart.io/search/?token=9rPMZc9nJUpR2gnUbQcgUewyw2HEnoDfSx3NTxoSTF97,Yellow,Robot,Studded Punk Jacket,Reading Glasses,Bucket Hat,Stitches
1391,150,9100,0,https://solanart.io/search/?token=8jyG7tZetn56yGvaiSR9cUfgto47SXeyoyNZyWN1s9A1,Blue,Naked,Wifebeater,Enucleated,Outdoor Hat,Content
1395,45,2087,0,https://solanart.io/search/?token=BzZb29fPeQmzhZR3mcqDXzpJWdAPK3hfowxWq5Efgz3P,Mint,Pill,Color Block Zip-Up Jacket,Eye Patch,Crown,Dumbfounded
1399,500,9284,0,https://solanart.io/search/?token=4ziMppuZ9e28mENP8226NE5H9VxEfE7ex18bujjgpCeS,Red,Caution Tape,Baseball Jersey,Pritv,None,Sassy
1409,100,4091,0,https://solanart.io/search/?token=AFo8Zrj1VHpCThqKHjcRwFPvm3yc91z8RuwV9cRrU4hM,Blue,Stone,Iridescent Windbreaker,Reading Glasses,Medic Cap,Pipe
1411,350,3051,0,https://solanart.io/search/?token=6dCUypD13iCPhyWUjSFfUMGhcy5sgVms6kL6cCf2MUQn,White,Scarred,Layered Jacket,Monocle,Reggae Braids,Skelly
1422,23.690001,5511,40.04,https://solanart.io/search/?token=51z82Bpo3rbBBGKSSPGduGgqinGJTaYyW1CMoG7oKNQb,Orange,Robot,Winter Coat,Squinted,Skate Helmet,Excited
1426,34.990002,5136,0,https://solanart.io/search/?token=GxqGLJEycSwxkgCn5W7pvKJHJowYPDwrWuMsAxtPQ5hB,Blue,Naked,Army Jacket,Slashed,P-Cap,Pipe
1433,151,8724,0,https://solanart.io/search/?token=BhA3AmN4XNjdaBG3bwdagEpBKhu2YrNNFapmmbBWjVZS,Yellow,Stone,Straight Jacket,Bone Mask,None,Dumbfounded
1443,89.690002,7500,0,https://solanart.io/search/?token=QrXHdy9jUFpgw5AQuD5xHkkFkphe6Dvq2z4MusYuLXQ,Yellow,Naked,Button-Up Shirt,Censored,Captain Cap,Excited
1445,22.5,9819,34.7,https://solanart.io/search/?token=Gew1pSrELNHq785gc8k6XtTtm9CLrSUJ7TJf1HnTBE5N,Purple,Mutated Zombie,Racing Jacket,Parallelogram Glasses,None,Content
1446,58,5011,0,https://solanart.io/search/?token=8nxNn13DD3AhrSGBw1aSUqcyXXLqxGwoyGkAyXwoghvq,Yellow,Glitch,Pullover,Bandages,Outdoor Hat,Sassy
1447,24.440001,8518,20.51,https://solanart.io/search/?token=6yNaxrvdQGxBoe1hXNYrXgg3sJ32w5rAv3FLZQ8javrc,Yellow,Stone,Fur Robe,Vr Headset,None,Sassy
1453,25,3365,35.53,https://solanart.io/search/?token=BNMxtGg5TA2P1YC5Q2qLofAHgYeDktZkySCUUCwU3cSk,Mint,Stone,Royal Coat,Classy Glasses,Fedora,Dumbfounded
1454,65,2594,0,https://solanart.io/search/?token=8j2SK3uuuJouQav7vFeMnxjcUS5KsNw4YkEpzq22D6MC,Blue,Mutated Zombie,Winter Coat,Stitched,Medic Cap,Pipe
1459,22,8457,45.16,https://solanart.io/search/?token=EFebDn5xJxm1WmozY4aXY9cUwPjB3aCQmoFxKdFmwH4D,Red,Naked,Armor,Bandages,Luscious Hair,Content
1464,50,2982,0,https://solanart.io/search/?token=FCh7ZF4S5wEAGcGC1SSx3biVYerBf6a7zsgT6u6qDMLq,Yellow,Glitch,Color Block Zip-Up Jacket,Cougar Glasses,Brains,Sassy
1467,65,931,0,https://solanart.io/search/?token=BoZUb7ipKS1caJtJjhCjSUxn7La3ojV8g6J5JYstjA7t,Yellow,Pill,None,Striped,Racing Helmet,Amused
1492,100,7603,0,https://solanart.io/search/?token=HFjYk3hdAKEX6hAitEy9W6cUCsxeEYDrPKsbKcnGq5vZ,Mint,Naked,Baseball Jersey,Striped,Crown,Excited
1494,66,465,0,https://solanart.io/search/?token=DPhgCxG9PyXgiP1U1471n8qdoKdzKV9TKmXKQuVpEZDK,Pink,Test Dummy,Alchemist Jacket,Bandages,Camo Bandana,Tnt
1500,33,7817,0,https://solanart.io/search/?token=8rvtQn5AuH6gduSUCayXAuvZWf5mdBBsExADfsatYCWM,Lilac,Scarred,Fur Coat,Mummified,Professor,Content
1502,40,678,0,https://solanart.io/search/?token=4WuUXyWrgqCovWCGXdkbHRGyXM3MVautV9hQepTy5zG8,Red,Tiger,Cyber Zip-Up,Squinted,Devil Horns,Cigarette
1507,70,1082,0,https://solanart.io/search/?token=BX15Sa5R8FpDRpqiqT2dQFPPeZu92koV32p5E7Qf1tCy,Lilac,Tiger,Basketball Jersey,Camcorder,Pink Braids,Amused
1511,60,5563,0,https://solanart.io/search/?token=5qjuQrY7np6kpJKTheq8ge9s8SnukNDSiVPDNz5CfQe9,Red,Glitch,Cyber Zip-Up,Classy Glasses,Arrow,Content
1518,30,2565,0,https://solanart.io/search/?token=YRXQinhzPz7FTq4ZmdTQf9yiDdgcVrYzbK8CfyH2zmr,Yellow,Scarred,Knitted Tee,Undercover Glasses,Camo Bandana,Snake
1519,30,3235,0,https://solanart.io/search/?token=DYzf3YB8Pzn5fzrEdzuMnsCJi8BePxMZRCEWEcG3xfsX,Yellow,Stone,Baseball Jersey,Slashed,Anonymous,Sassy
1521,28.5,3138,1.44,https://solanart.io/search/?token=33JfrykhMJfNVfWCmbUDi92oHfEkRGwgDWy3m2wFBfjb,Orange,Tiger,Casual Zip-Up,Meth Scientist,Football Helmet,Content
1524,77,6798,0,https://solanart.io/search/?token=5Tmkrb9yuh7sxVDoP4RScPWgXAnmmsB5CBNontirkJ5W,Red,Naked,Winter Coat,Classy Glasses,Devil Horns,Sassy
1527,60,117,0,https://solanart.io/search/?token=6cUuuYwTLNA743xde5K4kkyMYG3yYDxgD8LwaQazAqWS,Pink,Pill,Exoskeleton,Bandages,Stunt Dummy Helmet,Vampire
1532,30,1369,0,https://solanart.io/search/?token=8297zzV65ZGdymktmCZbqpxMxW5JVDcbA8iDrNCVFAv9,Mint,Skeleton,Fur Robe,Aviator Goggles,Brains,Cigarette
1533,25,8578,14.67,https://solanart.io/search/?token=HKoh31W7jUqqkdcC5k5MfMt1gzQC3RK4q75myF4UidQY,Yellow,Tiger,Windbreaker,Bone Mask,None,Amused
1544,35,1876,0,https://solanart.io/search/?token=3YikpJ6T5QXfisJKKbCsFm5aWeDYa9dtfKzNzSFV3BW5,White,Tiger,Bouncer,Polarized Sunglasses,Captain Cap,Vampire
1545,488,103,0,https://solanart.io/search/?token=AFNZKuFjvcTSW1La5Q2uLs5zsGz21zYPEVWnok1e4JD9,Lilac,Mutated Zombie,Color Block Zip-Up Jacket,Striped,Birdman,Bubble Gum
1546,10000,4273,0,https://solanart.io/search/?token=BV1gosG8PPLA7sQxvHazdKXXmmr6LCX8gXA55QyqCP5t,Mint,Tiger,Pullover,Striped,Camo Cap,Sassy
1548,75,4149,0,https://solanart.io/search/?token=CAnUMo5uf3j3eGoZ1Vto78DnwXRekiZJco6kbULgmUTb,Blue,Intestines,Turtleneck,Squinted,Guzzler Hat,Excited
1551,45,929,0,https://solanart.io/search/?token=B6znxzpePPAVyCi2ufaA2Sao4SRoRLsppp5Am9PF4gCt,Green,Robot,Wifebeater,Snow Goggles,Pom Beanie,Vampire
1555,50,2555,0,https://solanart.io/search/?token=76ugbJsyK65RxsF24ye24kFaCseH6yZ5ceruKsrGtai,White,Skeleton,Blingin Polo,Mummified,Bearskin Hat,Content
1565,59.950001,6841,0,https://solanart.io/search/?token=4o4WHDBqsJuM21Edohtmddy1oxpbxdfDMk7XsZRkhXQk,Red,Stone,Casual Zip-Up,Mummified,Crown,Content
1566,34,6298,0,https://solanart.io/search/?token=BTWN5vVeRW4F6SDAEvbJQZ79WWfNDTwEZpjAeorYa6ig,Lilac,Naked,Bib,Monocle,Camo Cap,Vampire
1575,85,9431,0,https://solanart.io/search/?token=7Z7qFLeKFcdEgd7St2PF21Hbn8Aym7UZnzHq5XxJ5U9V,White,Scarred,Winter Coat,Classy Glasses,None,Sassy
