id,price,moonRank,💎 score (%),storeURL,Background,Body,Eyes,Face,Hat,Outfit
9145,99,9428,0,https://solanart.io/search/?token=Fv79G4t6KcayaNq4trNGC6aTptcJmZYLbmBHg26QLeaa,Light,Drippy Blue,Alert Blue,Quiet,Mohawk,Mad Hatter
9154,49.59,9634,0,https://solanart.io/search/?token=BvyabM92ZHs6vjfnU6VFceQzgcUvAqr6npsd99t2Xetk,Beige,Drippy Pink,Blue Shades,Quiet,Fedora,Groovy Blue
9167,32,7745,0,https://solanart.io/search/?token=FbSHhw7bJko5FhMvAwWwbZmgWj24FzTYhSWjnTr8b7jv,Watercolor,Drippy Blue,Wired,Balloon Purple,Beanie,Tribal
9202,100,9987,0,https://solanart.io/search/?token=A1aySob63YMZjWg2hbVgTCcdFCZM1WWrAe3xnbMykqRj,Purple,Marble,Alert Red,Snarl,White Bucket,I _3 Chorles
9217,45,9498,0,https://solanart.io/search/?token=F2LNy4bfrQXjAtQwCJFPKbJKPUpAigLjdEd5tGfJKQ6,Watercolor,Blue Tryptamine,Alert Red,Snarl,Fedora,Groovy Green
9220,21.799999,9158,35.22,https://solanart.io/search/?token=GN6hm2ZsVKqqk27eQXDj7VJuD7JTfoV7hyEgFMmsNqsJ,Sunset,Drippy Blue,Alert Red,Gold Grill,,Purple Tank
9235,42.689999,9324,0,https://solanart.io/search/?token=FQU1vNEb8MGV1P4fANqe6c3VCGYLw9FbCoBskQqRmGi1,Sky Blue,Blue Tryptamine,420 Glasses,Fangs,,TyeDye
9282,35,9870,0,https://solanart.io/search/?token=CbFt8QzaFekGqscSyHfw3aHbiug1MBo5i4q4WW6GcbkA,Mint,Marble,Alert Red,Eyeball,White Bucket,I _3 Chorles
9329,19.450001,8739,60.4,https://solanart.io/search/?token=6WA8h67BoGCknPw9BJHuW38reGq9ziTT5M37iUKX66mE,Beige,Blue Tryptamine,Sus,Tats,Fedora,Purple Tank
9332,80,9604,0,https://solanart.io/search/?token=Eu2xzy6T4Cb3dk8oKCGPpy9uAsrY69g9oYp9vrRcxXkD,Lime,Blue Tryptamine,420 Glasses,Quiet,White Bucket,Tux Shirt
9404,36,9567,0,https://solanart.io/search/?token=2SJZvyUyTpyvNpt99u7tBq6zrxjxPkXZZadQd5LvcS9h,Lilac,Drippy Blue,Alert Blue,Shout,White Bucket,Tux Shirt
9415,46.689999,9068,0,https://solanart.io/search/?token=4aFeUsyxAsyNukCcVrXQCHkd9LPSEPtjviJsAMUKTyYV,Cloudy Orange,Blue Tryptamine,Spaced Out,Eyeball,Mohawk,Tux Shirt
9433,75,9015,0,https://solanart.io/search/?token=8nuP9zeM6ciHob17Pmuvvtxpwb3HM3aZvjnByd9LbG6B,Cotton Candy,Purple Tryptamine,420 Glasses,Fangs,,TyeDye
9464,85,7933,0,https://solanart.io/search/?token=D2qi1nnD3vfdGa9Z2yjQzpJ6r8g4ggMo5ZcTJoYTusPR,Lilac,Swirls,Spaced Out,Gold Grill,Headband,Birthday Suit
9465,120,7493,0,https://solanart.io/search/?token=HUyWpsk8vmQQh3TWs6acudTWcmcwA7khDswiVb9jznGT,Lilac,Marble,Wired,Balloon Blue,Cap,Birthday Suit
9480,120,9663,0,https://solanart.io/search/?token=9q6ctcQA3RMGEiLKxo4ssw2NHhMDjajRaRuhKYt2reDg,Lilac,Drippy Blue,Alert Red,Snarl,Cap,Groovy Blue
9490,250,9355,0,https://solanart.io/search/?token=5ES6776nbhAjBBCWNarMAnkNY1So9bhz2VAEFMeeWf8g,Sky Blue,Swirls,Alert Blue,Pipe,,Blue Tank
9494,26,9812,0,https://solanart.io/search/?token=643LoAUJtFUGbRFXFUZPaX2x5qJd6NVmKKvMEduAYh34,Lime,Purple Tryptamine,Spaced Out,Snarl,Cap,Groovy Blue
9588,250,9508,0,https://solanart.io/search/?token=5KGRB9b2gJQkBRYAZHBYDQ96UCjxr88q3EAhBd5EMCKd,Lilac,Purple Tryptamine,Alert Blue,Quiet,Headband,Birthday Suit
9600,20,9851,50.44,https://solanart.io/search/?token=3dc1H8cy6nWbu3U8oR7x94cU5J82k8CTK89SnxXpcokD,Sky Blue,Marble,420 Glasses,Gold Grill,Beanie,I _3 Chorles
9616,22.6,8411,30.21,https://solanart.io/search/?token=61Dag3WgLVYiNvkQhgVbxCA2o7gPK3gqJP3BAPiPtbYu,Purple,Blue Tryptamine,Wired,Balloon Purple,Mohawk,Groovy Green
9677,38.5,9877,0,https://solanart.io/search/?token=FQFoEdgayZPDE439Da12UasWS3DYeNpfgMYgLXat9xMA,Cotton Candy,Blue Tryptamine,Alert Red,Fangs,Beanie,I _3 Chorles
9712,20,9031,53.73,https://solanart.io/search/?token=D3XpxjBjsJgqaZLm1KN1AwJf5cWCwayiyNcTeRWDhUkF,Cloudy Orange,Blue Tryptamine,Wired,Acid Tab,White Bucket,Purple Tank
9745,20,9405,52.23,https://solanart.io/search/?token=5kg9vzwTNBF56oXjwuAoyrMqJHetr7frHpjKbaxBzN3,Lime,Marble,Blue Shades,Cig,Headband,Purple Tank
9749,200,9636,0,https://solanart.io/search/?token=D5398rK8ST9wX3Tcbj8UcLFMqBS5xotEFLAPNXSddx6d,Peach,Blue Tryptamine,Wired,Gold Grill,Fedora,I _3 Chorles
9756,24.690001,9681,4.23,https://solanart.io/search/?token=5Thayrsx3kWdzynVKPCC9DsHvP4b3hnXgq3T5Yw61oSQ,Lilac,Drippy Blue,Blue Shades,Quiet,Mohawk,Groovy Green
9772,21,9526,41.75,https://solanart.io/search/?token=Bvq4Vp4T3Hr3Ds4L8AdWzxGMppeFA9Vsu9GGhgqssBNV,Purple,Drippy Blue,Rainbow Bliss,Cig,Fedora,I _3 Chorles
9819,20,9919,50.17,https://solanart.io/search/?token=H4KHd7T8JR87QR22XmDyaRvuBtjfoBHAaK3WjKpagKfN,Lilac,Marble,Sus,Quiet,Cap,TyeDye
9827,300,9716,0,https://solanart.io/search/?token=6by2Aaq2LxPqP8g9qxiwpqXA2WAnJ6N3B5badm41ANZS,Purple,Drippy Pink,Alert Red,Quiet,Cap,Tux Shirt
9890,80,9005,0,https://solanart.io/search/?token=E96eumqsXRhPmzJNNuRis5kbV3jMmgeuiicBTLw88YNa,Light,Swirls,Rainbow Shades,Snarl,,Tribal
9904,109.330002,8966,0,https://solanart.io/search/?token=CwvjYR731ssfHQgRv45xAxNQz7uEa6jdtTKA2szkNwcC,Purple,Purple Tryptamine,420 Glasses,Pipe,Headband,TyeDye
9983,20,9834,50.51,https://solanart.io/search/?token=7N82xc1PZZc6TFoSKWzWoejGW67MHiFPnbbivLZHpicY,Lime,Marble,Wired,Pipe,Headband,I _3 Chorles
9986,85,9901,0,https://solanart.io/search/?token=A4hDBBZsMQE7s8hLDwA2tDAxgq1s3jyLA9nC48EY4EfZ,Watercolor,Purple Tryptamine,Alert Blue,Shout,Headband,I _3 Chorles
9993,188,9230,0,https://solanart.io/search/?token=Hv6CAwN6snwjMV3Psn8UyEvQc7iBX66CUHhwQeb93YFm,Mint,Purple Tryptamine,Rainbow Shades,Eyeball,,Groovy Blue
